timestamp,step,tokens_seen,split,loss
1785867570.8989942,15850,65048400,train,4.573895
1785867574.4882205,15875,65151000,train,4.699415
1785867578.086735,15900,65253600,train,4.572462
1785867593.9564676,15925,65356200,train,4.594423
1785867597.5284474,15950,65458800,train,4.573261
1785867601.1188834,15975,65561400,train,4.706219
1785867604.7474926,16000,65664000,train,4.633772
1785867605.74246,16000,65664000,eval,4.529953
1785867621.8263495,16025,65766600,train,4.679304
1785867625.476272,16050,65869200,train,4.547558
1785867629.1484196,16075,65971800,train,4.687224
1785867632.7611487,16100,66074400,train,4.611167
1785867648.6532826,16125,66177000,train,4.676412
1785867652.319163,16150,66279600,train,4.631423
1785867655.928834,16175,66382200,train,4.623621
1785867659.5209315,16200,66484800,train,4.649638
1785867675.4615052,16225,66587400,train,4.699016
1785867679.0783162,16250,66690000,train,4.590164
1785867679.9737928,16250,66690000,eval,4.521200
1785867683.5518215,16275,66792600,train,4.656887
1785867687.1268544,16300,66895200,train,4.600548
1785867706.838758,16325,66997800,train,4.617072
1785867710.439852,16350,67100400,train,4.661260
1785867714.0396483,16375,67203000,train,4.585811
1785867717.631052,16400,67305600,train,4.543483
1785867733.6618092,16425,67408200,train,4.708169
1785867737.2530496,16450,67510800,train,4.660112
1785867740.8363955,16475,67613400,train,4.664748
1785867744.4281652,16500,67716000,train,4.551946
1785867745.3177683,16500,67716000,eval,4.518994
1785867761.0908947,16525,67818600,train,4.663083
1785867764.681612,16550,67921200,train,4.637341
1785867768.2698755,16575,68023800,train,4.636550
1785867771.990908,16600,68126400,train,4.643611
1785867787.7055345,16625,68229000,train,4.519128
1785867791.3718624,16650,68331600,train,4.577735
1785867795.0784285,16675,68434200,train,4.639769
1785867798.6676385,16700,68536800,train,4.612605
1785867814.5459394,16725,68639400,train,4.689927
1785867818.2948225,16750,68742000,train,4.635214
1785867819.1953728,16750,68742000,eval,4.504698
1785867822.8187225,16775,68844600,train,4.713371
1785867826.4181943,16800,68947200,train,4.714051
1785867842.502721,16825,69049800,train,4.716418
1785867846.0916321,16850,69152400,train,4.571937
1785867849.6902084,16875,69255000,train,4.578128
1785867853.2722392,16900,69357600,train,4.630368
1785867869.2473733,16925,69460200,train,4.628986
1785867872.8348405,16950,69562800,train,4.577783
1785867876.4566987,16975,69665400,train,4.659696
1785867880.0854738,17000,69768000,train,4.590756
1785867880.9838917,17000,69768000,eval,4.499031
1785867896.8428586,17025,69870600,train,4.609785
1785867900.4322104,17050,69973200,train,4.601722
1785867904.0350168,17075,70075800,train,4.530625
1785867907.652565,17100,70178400,train,4.629099
1785867923.5554364,17125,70281000,train,4.497194
1785867927.1486807,17150,70383600,train,4.626522
1785867930.7294807,17175,70486200,train,4.608429
1785867934.44107,17200,70588800,train,4.611815
1785867950.1654866,17225,70691400,train,4.626333
1785867953.7779055,17250,70794000,train,4.617296
1785867954.6718957,17250,70794000,eval,4.505568
1785867958.3454273,17275,70896600,train,4.625283
1785867961.978618,17300,70999200,train,4.628184
1785867977.7955835,17325,71101800,train,4.700748
1785867981.5531096,17350,71204400,train,4.558875
1785867985.1476822,17375,71307000,train,4.568736
1785867988.7292666,17400,71409600,train,4.589864
1785868004.6838279,17425,71512200,train,4.515795
1785868008.2866623,17450,71614800,train,4.654824
1785868011.8875763,17475,71717400,train,4.651305
1785868015.464844,17500,71820000,train,4.629303
1785868016.3606021,17500,71820000,eval,4.506141
1785868032.2970998,17525,71922600,train,4.568499
1785868035.8970625,17550,72025200,train,4.550797
1785868039.4898112,17575,72127800,train,4.536428
1785868043.0669203,17600,72230400,train,4.580295
1785868058.8045206,17625,72333000,train,4.602460
1785868062.4166195,17650,72435600,train,4.542988
1785868066.0211813,17675,72538200,train,4.592387
1785868069.7004786,17700,72640800,train,4.541040
1785868085.6484003,17725,72743400,train,4.555389
1785868089.2648878,17750,72846000,train,4.544066
1785868090.165942,17750,72846000,eval,4.475257
1785868093.756348,17775,72948600,train,4.624543
1785868097.432406,17800,73051200,train,4.578061
1785868113.151643,17825,73153800,train,4.634870
1785868116.7698631,17850,73256400,train,4.578828
1785868120.3552186,17875,73359000,train,4.620586
1785868124.062807,17900,73461600,train,4.634629
1785868139.9479442,17925,73564200,train,4.589118
1785868143.6157398,17950,73666800,train,4.554524
1785868147.3635783,17975,73769400,train,4.599437
1785868150.9483018,18000,73872000,train,4.541430
1785868151.8593922,18000,73872000,eval,4.457052
1785868167.8220515,18025,73974600,train,4.496917
1785868171.4282715,18050,74077200,train,4.576137
1785868175.1020565,18075,74179800,train,4.630386
1785868179.0073721,18100,74282400,train,4.598722
1785868196.6561997,18125,74385000,train,4.615515
1785868200.3347516,18150,74487600,train,4.575476
1785868204.0224109,18175,74590200,train,4.575648
1785868207.8345463,18200,74692800,train,4.713500
1785868223.71168,18225,74795400,train,4.562140
1785868227.4101696,18250,74898000,train,4.626355
1785868228.3234646,18250,74898000,eval,4.456449
1785868232.1905787,18275,75000600,train,4.606528
1785868236.2509542,18300,75103200,train,4.718553
1785868252.3553636,18325,75205800,train,4.549518
1785868256.0215735,18350,75308400,train,4.693983
1785868259.7904224,18375,75411000,train,4.604301
1785868263.4891603,18400,75513600,train,4.370753
1785868279.4024675,18425,75616200,train,4.534499
1785868283.2373927,18450,75718800,train,4.500616
1785868287.0272148,18475,75821400,train,4.494166
1785868290.6999998,18500,75924000,train,4.588500
1785868291.625518,18500,75924000,eval,4.467555
1785868308.3691173,18525,76026600,train,4.696818
1785868312.0383341,18550,76129200,train,4.618215
1785868315.7446141,18575,76231800,train,4.593603
1785868319.4965487,18600,76334400,train,4.559515
1785868335.3505445,18625,76437000,train,4.523713
1785868338.9668403,18650,76539600,train,4.552509
1785868342.700415,18675,76642200,train,4.487410
1785868346.268405,18700,76744800,train,4.477939
1785868363.0886092,18725,76847400,train,4.694690
1785868366.8138123,18750,76950000,train,4.609327
1785868367.7672873,18750,76950000,eval,4.442275
1785868371.615269,18775,77052600,train,4.505458
1785868375.863606,18800,77155200,train,4.605256
1785868395.4646432,18825,77257800,train,4.547060
1785868399.2078118,18850,77360400,train,4.613584
1785868402.903159,18875,77463000,train,4.607209
1785868406.6183808,18900,77565600,train,4.477866
1785868437.3289344,18925,77668200,train,4.513310
1785868441.0746,18950,77770800,train,4.565760
1785868444.7893374,18975,77873400,train,4.548994
1785868448.3980095,19000,77976000,train,4.537840
1785868449.3163214,19000,77976000,eval,4.442125
1785868465.2475164,19025,78078600,train,4.538560
1785868469.0763772,19050,78181200,train,4.673165
1785868472.6555076,19075,78283800,train,4.627317
1785868476.2740445,19100,78386400,train,4.577683
1785868492.1767576,19125,78489000,train,4.531413
1785868495.7731717,19150,78591600,train,4.569783
1785868499.31627,19175,78694200,train,4.523171
1785868502.8933353,19200,78796800,train,4.521603
1785868518.773169,19225,78899400,train,4.586994
1785868522.3900738,19250,79002000,train,4.531882
1785868523.3042734,19250,79002000,eval,4.429984
1785868527.0093691,19275,79104600,train,4.608235
1785868530.6894193,19300,79207200,train,4.694216
1785868546.9532678,19325,79309800,train,4.538437
1785868550.4862492,19350,79412400,train,4.558191
1785868554.0535505,19375,79515000,train,4.555434
1785868557.6471612,19400,79617600,train,4.686301
1785868573.904665,19425,79720200,train,4.545528
1785868577.6290998,19450,79822800,train,4.526288
1785868581.2887876,19475,79925400,train,4.469443
1785868585.0427737,19500,80028000,train,4.472682
1785868586.0063343,19500,80028000,eval,4.433276
1785868602.0842772,19525,80130600,train,4.547582
1785868605.7703981,19550,80233200,train,4.591630
1785868609.4407656,19575,80335800,train,4.549217
1785868613.0751765,19600,80438400,train,4.627858
1785868654.9317398,19625,80541000,train,4.522964
1785868658.574267,19650,80643600,train,4.438540
1785868662.305345,19675,80746200,train,4.515439
1785868665.9546895,19700,80848800,train,4.533769
1785868682.0400054,19725,80951400,train,4.634556
1785868685.6237538,19750,81054000,train,4.516936
1785868686.5305266,19750,81054000,eval,4.425175
1785868690.0984073,19775,81156600,train,4.551527
1785868693.6822586,19800,81259200,train,4.491435
1785868709.5059786,19825,81361800,train,4.574994
1785868713.11329,19850,81464400,train,4.550205
1785868716.8641076,19875,81567000,train,4.481609
1785868720.4851775,19900,81669600,train,4.482564
1785868736.4890945,19925,81772200,train,4.600305
1785868740.4739654,19950,81874800,train,4.649920
1785868744.4429476,19975,81977400,train,4.413660
1785868748.1336808,20000,82080000,train,4.460175
1785868749.170311,20000,82080000,eval,4.435122
1785868764.9071848,20025,82182600,train,4.621146
1785868768.4429097,20050,82285200,train,4.566185
1785868772.0944548,20075,82387800,train,4.531140
1785868775.679533,20100,82490400,train,4.488330
1785868791.7058954,20125,82593000,train,4.500179
1785868795.4576256,20150,82695600,train,4.536592
1785868799.074395,20175,82798200,train,4.496178
1785868802.6459315,20200,82900800,train,4.544847
1785868818.9809494,20225,83003400,train,4.481267
1785868822.6245103,20250,83106000,train,4.524071
1785868823.5100374,20250,83106000,eval,4.424923
1785868827.1164064,20275,83208600,train,4.632802
1785868830.8416116,20300,83311200,train,4.534994
1785868847.1024764,20325,83413800,train,4.422675
1785868850.6705089,20350,83516400,train,4.472988
1785868854.3113208,20375,83619000,train,4.477663
1785868858.1076603,20400,83721600,train,4.521968
1785868874.0457492,20425,83824200,train,4.488309
1785868877.7198389,20450,83926800,train,4.645734
1785868881.3504612,20475,84029400,train,4.535757
1785868885.019616,20500,84132000,train,4.509855
1785868886.0380821,20500,84132000,eval,4.409859
1785868902.337918,20525,84234600,train,4.500596
1785868906.0599182,20550,84337200,train,4.470472
1785868909.8601122,20575,84439800,train,4.510759
1785868913.6774495,20600,84542400,train,4.490276
1785868929.6193943,20625,84645000,train,4.573984
1785868933.2856398,20650,84747600,train,4.529493
1785868937.0993237,20675,84850200,train,4.469364
1785868940.8602343,20700,84952800,train,4.530315
1785868957.0700872,20725,85055400,train,4.466814
1785868960.8110075,20750,85158000,train,4.583981
1785868961.703792,20750,85158000,eval,4.404399
1785868965.5098264,20775,85260600,train,4.583728
1785868969.1440992,20800,85363200,train,4.540787
1785868985.8084254,20825,85465800,train,4.503479
1785868989.8352277,20850,85568400,train,4.523042
1785868993.9997923,20875,85671000,train,4.504220
1785868998.660901,20900,85773600,train,4.499388
1785869014.8012834,20925,85876200,train,4.522894
1785869018.4354882,20950,85978800,train,4.468626
1785869022.05729,20975,86081400,train,4.495534
1785869025.9119244,21000,86184000,train,4.436407
1785869026.989783,21000,86184000,eval,4.393801
1785869043.4703646,21025,86286600,train,4.592401
1785869047.5360482,21050,86389200,train,4.542115
1785869051.223004,21075,86491800,train,4.511266
1785869055.0004175,21100,86594400,train,4.227062
1785869070.8690195,21125,86697000,train,4.575336
1785869074.7141156,21150,86799600,train,4.490838
1785869078.5990057,21175,86902200,train,4.400540
1785869082.3066401,21200,87004800,train,4.534895
1785869098.7013304,21225,87107400,train,4.413799
1785869102.5117693,21250,87210000,train,4.493747
1785869103.6407394,21250,87210000,eval,4.402822
1785869107.436598,21275,87312600,train,4.500703
1785869111.2931824,21300,87415200,train,4.552279
1785869127.231698,21325,87517800,train,4.543551
1785869130.941889,21350,87620400,train,4.834525
1785869134.683311,21375,87723000,train,4.504670
1785869138.5749185,21400,87825600,train,4.571641
1785869154.9955814,21425,87928200,train,4.535330
1785869158.5923781,21450,88030800,train,4.512721
1785869162.1619658,21475,88133400,train,4.562672
1785869165.7242396,21500,88236000,train,4.458364
1785869166.629765,21500,88236000,eval,4.395241
1785869182.4908018,21525,88338600,train,4.556031
1785869186.098499,21550,88441200,train,4.653136
1785869189.905716,21575,88543800,train,4.486721
1785869193.4888916,21600,88646400,train,4.412649
1785869248.7321415,21625,88749000,train,4.417686
1785869252.2688334,21650,88851600,train,4.556690
1785869255.837308,21675,88954200,train,4.417025
1785869259.374115,21700,89056800,train,4.432263
1785869275.1341612,21725,89159400,train,4.548452
1785869278.6549234,21750,89262000,train,4.570182
1785869279.5623267,21750,89262000,eval,4.387527
1785869283.113684,21775,89364600,train,4.525119
1785869286.6528127,21800,89467200,train,4.493041
1785869302.5570905,21825,89569800,train,4.561286
1785869306.1523921,21850,89672400,train,4.535561
1785869309.703067,21875,89775000,train,4.516173
1785869313.3323197,21900,89877600,train,4.532251
1785869329.2042747,21925,89980200,train,4.484286
1785869332.7594295,21950,90082800,train,4.544623
1785869336.3053236,21975,90185400,train,4.481827
1785869339.9721422,22000,90288000,train,4.392454
1785869340.86645,22000,90288000,eval,4.374193
1785869356.9556918,22025,90390600,train,4.302459
1785869360.504057,22050,90493200,train,4.460583
1785869364.2176569,22075,90595800,train,4.500567
1785869367.8352406,22100,90698400,train,4.520098
1785871853.8582878,22125,90801000,train,4.564457
1785871858.5420833,22150,90903600,train,4.350740
1785871863.1526701,22175,91006200,train,4.468337
1785871868.2680023,22200,91108800,train,4.392333
1785871899.1422117,22225,91211400,train,4.278955
1785871903.506388,22250,91314000,train,4.426378
1785871904.9720213,22250,91314000,eval,4.375380
1785871909.620619,22275,91416600,train,4.411797
1785871914.1615949,22300,91519200,train,4.404896
1785872007.3034313,22325,91621800,train,4.363158
1785872012.1135375,22350,91724400,train,4.347321
1785872016.3570783,22375,91827000,train,4.550541
1785872021.3178668,22400,91929600,train,4.428958
1785872097.7640686,22425,92032200,train,4.374803
1785872101.8691597,22450,92134800,train,4.403441
1785872105.68778,22475,92237400,train,4.586332
1785872109.6924846,22500,92340000,train,4.451775
1785872110.837066,22500,92340000,eval,4.349911
1785872289.4290252,22525,92442600,train,4.578610
1785872293.1104665,22550,92545200,train,4.434928
1785872296.8292718,22575,92647800,train,4.346613
1785872300.4641101,22600,92750400,train,4.418489
1785872463.7418046,22625,92853000,train,4.423056
1785872467.4461462,22650,92955600,train,4.433564
1785872471.2105737,22675,93058200,train,4.428151
1785872474.8359694,22700,93160800,train,4.398413
1785872661.954277,22725,93263400,train,4.483465
1785872665.62613,22750,93366000,train,4.423166
1785872666.520082,22750,93366000,eval,4.339756
1785872670.1762753,22775,93468600,train,4.596573
1785872673.8214924,22800,93571200,train,4.390807
1785872851.789056,22825,93673800,train,4.475320
1785872855.4162333,22850,93776400,train,4.352675
1785872859.0310905,22875,93879000,train,4.472835
1785872862.5799723,22900,93981600,train,4.436472
1785873023.5350456,22925,94084200,train,4.411905
1785873027.4687073,22950,94186800,train,4.503446
1785873031.382597,22975,94289400,train,4.482570
1785873035.1339195,23000,94392000,train,4.362637
1785873036.162188,23000,94392000,eval,4.326612
1785873217.952838,23025,94494600,train,4.433326
1785873222.2208016,23050,94597200,train,4.361741
1785873230.535596,23075,94699800,train,4.417990
1785873240.223166,23100,94802400,train,4.397247
1785873407.6101952,23125,94905000,train,4.403038
1785873417.321216,23150,95007600,train,4.403330
1785873426.985823,23175,95110200,train,4.513255
1785873436.643383,23200,95212800,train,4.535760
1785873627.0600948,23225,95315400,train,4.389402
1785873630.340149,23250,95418000,train,4.383349
1785873631.156598,23250,95418000,eval,4.326465
1785873634.4593925,23275,95520600,train,4.420087
1785873637.7485209,23300,95623200,train,4.467242
1785873817.3846579,23325,95725800,train,4.485155
1785873820.6733649,23350,95828400,train,4.451536
1785873823.9854548,23375,95931000,train,4.517272
1785873827.2933297,23400,96033600,train,4.344984
1785873894.2312212,23425,96136200,train,4.445602
1785873898.0875254,23450,96238800,train,4.495268
1785873901.530565,23475,96341400,train,4.421021
1785873904.8501422,23500,96444000,train,4.342490
1785873905.6771197,23500,96444000,eval,4.315925
1785873922.3005974,23525,96546600,train,4.497113
1785873925.7715757,23550,96649200,train,4.415319
1785873929.3669274,23575,96751800,train,4.419933
1785873932.6544955,23600,96854400,train,4.441058
1785873949.1113608,23625,96957000,train,4.372887
1785873952.4120464,23650,97059600,train,4.469501
1785873955.7007437,23675,97162200,train,4.452460
1785873958.9884222,23700,97264800,train,4.442714
1785873975.3300982,23725,97367400,train,4.405712
1785873978.8553681,23750,97470000,train,4.490466
1785873979.6743283,23750,97470000,eval,4.313313
1785873982.9922025,23775,97572600,train,4.285675
1785873986.3239665,23800,97675200,train,4.473635
1785874002.218155,23825,97777800,train,4.459751
1785874005.8305087,23850,97880400,train,4.289449
1785874009.4573386,23875,97983000,train,4.431276
1785874012.7358744,23900,98085600,train,4.419116
1785874028.4788125,23925,98188200,train,4.367759
1785874031.7554958,23950,98290800,train,4.423031
1785874035.051368,23975,98393400,train,4.480844
1785874038.4901419,24000,98496000,train,4.475133
1785874039.3410525,24000,98496000,eval,4.316223
1785874055.8112936,24025,98598600,train,4.617063
1785874059.6898541,24050,98701200,train,4.454391
1785874063.015944,24075,98803800,train,4.440850
1785874066.4467402,24100,98906400,train,4.399327
1785874247.75332,24125,99009000,train,4.431000
1785874251.4860086,24150,99111600,train,4.460879
1785874255.239395,24175,99214200,train,4.363353
1785874259.2580912,24200,99316800,train,4.568676
1785874276.0527534,24225,99419400,train,4.294387
1785874279.3707793,24250,99522000,train,4.455451
1785874280.208938,24250,99522000,eval,4.308496
1785874283.7301893,24275,99624600,train,4.436822
1785874287.2066412,24300,99727200,train,4.231888
1785874309.342065,24325,99829800,train,4.731582
1785874312.8045704,24350,99932400,train,4.347239
1785874316.3006935,24375,100035000,train,4.452066
1785874319.9436693,24400,100137600,train,4.460614
1785874339.5387044,24425,100240200,train,4.328214
1785874343.9113662,24450,100342800,train,4.410019
1785874347.753963,24475,100445400,train,4.412970
1785874351.5171125,24500,100548000,train,4.388017
1785874352.4297411,24500,100548000,eval,4.294016
1785875346.1739137,24525,100650600,train,4.504832
1785875349.6132267,24550,100753200,train,4.154576
1785875353.0519571,24575,100855800,train,4.283755
1785875356.4848628,24600,100958400,train,4.264201
1785875361.04456,24625,101061000,train,4.062584
1785875364.8709805,24650,101163600,train,4.268742
1785875368.6758733,24675,101266200,train,4.183604
1785875372.4062674,24700,101368800,train,4.281531
1785875375.8853643,24725,101471400,train,4.166022
1785875379.3488717,24750,101574000,train,4.220227
1785875380.2168856,24750,101574000,eval,4.295051
1785875383.675123,24775,101676600,train,4.259825
1785875387.1210341,24800,101779200,train,4.338193
1785875391.8600788,24825,101881800,train,4.214366
1785875395.3936942,24850,101984400,train,4.242988
1785875398.8333592,24875,102087000,train,4.363754
1785875402.2540078,24900,102189600,train,4.314940
1785875405.7153375,24925,102292200,train,4.347093
1785875409.170275,24950,102394800,train,4.351383
1785875412.5572054,24975,102497400,train,4.159075
1785875416.0681012,25000,102600000,train,4.226046
1785875416.9032795,25000,102600000,eval,4.283274
1785875421.433436,25025,102702600,train,4.279193
1785875424.917339,25050,102805200,train,4.272962
1785875428.3632805,25075,102907800,train,4.214228
1785875431.8178558,25100,103010400,train,4.242551
1785875435.339434,25125,103113000,train,4.277891
1785875438.825726,25150,103215600,train,4.367295
1785875442.2744648,25175,103318200,train,4.378067
1785875445.7205198,25200,103420800,train,4.203778
1785875450.401695,25225,103523400,train,4.276494
1785875453.826389,25250,103626000,train,4.236668
1785875454.6716635,25250,103626000,eval,4.282292
1785875458.1346874,25275,103728600,train,4.290767
1785875461.584936,25300,103831200,train,4.245906
1785875466.3181648,25325,103933800,train,4.281048
1785875469.76988,25350,104036400,train,4.300991
1785875473.2217128,25375,104139000,train,4.333472
1785875476.66272,25400,104241600,train,4.220505
1785875480.1316278,25425,104344200,train,4.270906
1785875483.58672,25450,104446800,train,4.165770
1785875487.022077,25475,104549400,train,4.276030
1785875490.4644804,25500,104652000,train,4.217827
1785875491.3182852,25500,104652000,eval,4.271457
1785875494.775129,25525,104754600,train,4.230870
1785875498.3019536,25550,104857200,train,4.239165
1785875501.7040367,25575,104959800,train,4.316763
1785875505.113464,25600,105062400,train,4.425760
1785875509.5077002,25625,105165000,train,4.212346
1785875512.983525,25650,105267600,train,4.255566
1785875516.4089892,25675,105370200,train,4.267165
1785875519.8538024,25700,105472800,train,4.313439
1785875523.3077474,25725,105575400,train,4.341468
1785875526.7676363,25750,105678000,train,4.237550
1785875527.6257062,25750,105678000,eval,4.277447
1785875531.0820994,25775,105780600,train,4.349260
1785875534.5743756,25800,105883200,train,4.247966
1785875538.0888274,25825,105985800,train,4.207125
1785875541.5383584,25850,106088400,train,4.347914
1785875545.016671,25875,106191000,train,4.294730
1785875548.4199634,25900,106293600,train,4.169690
1785875552.6433747,25925,106396200,train,4.307620
1785875556.1438665,25950,106498800,train,4.334296
1785875559.610609,25975,106601400,train,4.250733
1785875563.1015544,26000,106704000,train,4.270756
1785875563.949718,26000,106704000,eval,4.268782
1785875567.4415653,26025,106806600,train,4.290695
1785875571.1992688,26050,106909200,train,4.181336
1785875574.6752653,26075,107011800,train,4.326409
1785875578.0890174,26100,107114400,train,4.333805
1785875582.2769213,26125,107217000,train,4.251243
1785875585.789883,26150,107319600,train,4.320546
1785875589.6597059,26175,107422200,train,4.147822
1785875593.3377638,26200,107524800,train,4.281065
1785875596.787622,26225,107627400,train,4.320619
1785875600.2097917,26250,107730000,train,4.154892
1785875601.04426,26250,107730000,eval,4.346575
1785875604.4622245,26275,107832600,train,4.259119
1785875607.8782172,26300,107935200,train,4.277178
1785875611.9621916,26325,108037800,train,4.214574
1785875615.452516,26350,108140400,train,4.288142
1785875618.8736136,26375,108243000,train,4.298649
1785875622.2856586,26400,108345600,train,4.286814
1785875625.6750119,26425,108448200,train,4.446347
1785875629.1851637,26450,108550800,train,4.342236
1785875632.6021304,26475,108653400,train,4.324224
1785875636.0324094,26500,108756000,train,4.242079
1785875636.8687184,26500,108756000,eval,4.271871
1785875640.991946,26525,108858600,train,4.283217
1785875644.4223924,26550,108961200,train,4.341847
1785875647.8053367,26575,109063800,train,4.187990
1785875651.1980712,26600,109166400,train,4.358031
1785875654.5600479,26625,109269000,train,4.280307
1785875657.8134935,26650,109371600,train,4.204104
1785875661.0685158,26675,109474200,train,4.310369
1785875664.3195047,26700,109576800,train,4.167449
1785875668.433383,26725,109679400,train,4.415554
1785875671.7957842,26750,109782000,train,4.199874
1785875672.6317832,26750,109782000,eval,4.279485
1785875675.9987607,26775,109884600,train,4.352626
1785875679.264895,26800,109987200,train,4.293783
1785875683.4499302,26825,110089800,train,4.216434
1785875686.8334732,26850,110192400,train,4.243104
1785875690.183012,26875,110295000,train,4.326744
1785875693.5009654,26900,110397600,train,4.200842
1785875697.706916,26925,110500200,train,4.277435
1785875701.0905306,26950,110602800,train,4.496037
1785875704.4491081,26975,110705400,train,4.397626
1785875707.7447314,27000,110808000,train,4.323955
1785875708.5687456,27000,110808000,eval,4.257330
1785875712.6379874,27025,110910600,train,4.361093
1785875715.9950404,27050,111013200,train,4.375051
1785875719.3758469,27075,111115800,train,4.416372
1785875722.6718926,27100,111218400,train,4.359334
1785875726.8651667,27125,111321000,train,4.516312
1785875730.2199037,27150,111423600,train,4.446945
1785875733.576874,27175,111526200,train,4.352990
1785875736.8717537,27200,111628800,train,4.368181
1785875740.9842317,27225,111731400,train,4.334584
1785875744.3338442,27250,111834000,train,4.350985
1785875745.1628535,27250,111834000,eval,4.248162
1785875748.5103648,27275,111936600,train,4.433013
1785875751.8201165,27300,112039200,train,4.420690
1785875755.892741,27325,112141800,train,4.360701
1785875759.2412598,27350,112244400,train,4.384644
1785875762.6011007,27375,112347000,train,4.279109
1785875765.9540718,27400,112449600,train,4.380229
1785875770.2104673,27425,112552200,train,4.377079
1785875773.56172,27450,112654800,train,4.339865
1785875776.9167666,27475,112757400,train,4.362064
1785875780.2872307,27500,112860000,train,4.308570
1785875781.1045136,27500,112860000,eval,4.245880
1785875785.218616,27525,112962600,train,4.352384
1785875788.5939155,27550,113065200,train,4.282785
1785875791.966623,27575,113167800,train,4.388219
1785875795.2704582,27600,113270400,train,4.405315
1785875799.3514833,27625,113373000,train,4.400643
1785875802.7221935,27650,113475600,train,4.369823
1785875806.079705,27675,113578200,train,4.369498
1785875809.372688,27700,113680800,train,4.338237
1785875813.501021,27725,113783400,train,4.335159
1785875816.8519313,27750,113886000,train,4.366623
1785875817.6906068,27750,113886000,eval,4.238973
1785875821.0498104,27775,113988600,train,4.346240
1785875824.3209963,27800,114091200,train,4.358113
1785875828.3792865,27825,114193800,train,4.298275
1785875831.6747847,27850,114296400,train,4.319054
1785875834.9594722,27875,114399000,train,4.447339
1785875838.2785575,27900,114501600,train,4.334537
1785875841.5536487,27925,114604200,train,4.420066
1785875844.830521,27950,114706800,train,4.412664
1785875848.1149797,27975,114809400,train,4.245802
1785875851.498283,28000,114912000,train,4.377167
1785875852.9274626,28000,114912000,eval,4.240284
1785875856.6807792,28025,115014600,train,4.368683
1785875860.1162806,28050,115117200,train,4.401804
1785875863.5750313,28075,115219800,train,4.355730
1785879332.0282433,28100,115322400,train,4.329169
1785879360.0167515,28125,115425000,train,4.080247
1785879363.685551,28150,115527600,train,4.196790
1785879367.3351603,28175,115630200,train,4.102903
1785879370.8304305,28200,115732800,train,3.969139
1785879403.282793,28225,115835400,train,4.119159
1785879408.5288556,28250,115938000,train,4.143059
1785879409.9511328,28250,115938000,eval,4.240412
1785879413.748255,28275,116040600,train,4.163230
1785879417.441817,28300,116143200,train,4.058050
1785879458.3480797,28325,116245800,train,4.068129
1785879461.8341007,28350,116348400,train,4.266270
1785879465.4586625,28375,116451000,train,4.175962
1785879468.9315934,28400,116553600,train,4.107843
1785879539.877926,28425,116656200,train,4.107937
1785879543.7669399,28450,116758800,train,4.296823
1785879547.5419042,28475,116861400,train,4.188303
1785879552.2286737,28500,116964000,train,4.293996
1785879553.1210861,28500,116964000,eval,4.222055
1785879607.3414502,28525,117066600,train,4.196995
1785879610.9529057,28550,117169200,train,4.033215
1785879614.5279176,28575,117271800,train,4.160745
1785879618.0652657,28600,117374400,train,4.130566
1785879642.47483,28625,117477000,train,4.154724
1785879646.0825493,28650,117579600,train,4.169529
1785879649.6790028,28675,117682200,train,4.140610
1785879653.2128167,28700,117784800,train,4.214231
1785879677.0223377,28725,117887400,train,4.170086
1785879680.6307294,28750,117990000,train,4.294167
1785879681.4958875,28750,117990000,eval,4.227256
1785879685.0645485,28775,118092600,train,4.081732
1785879688.655425,28800,118195200,train,4.223447
1785879712.810707,28825,118297800,train,4.091562
1785879716.3662772,28850,118400400,train,4.196109
1785879719.936786,28875,118503000,train,4.104343
1785879723.4532218,28900,118605600,train,4.171315
1785879746.2490578,28925,118708200,train,4.231736
1785879749.865561,28950,118810800,train,4.216978
1785879753.4417343,28975,118913400,train,4.090384
1785879756.9830925,29000,119016000,train,4.177553
1785879757.9401507,29000,119016000,eval,4.214799
1785879782.1825888,29025,119118600,train,4.048351
1785879785.70272,29050,119221200,train,4.142141
1785879789.265134,29075,119323800,train,4.133811
1785879792.7650778,29100,119426400,train,4.132863
1785879821.5566611,29125,119529000,train,4.129967
1785879824.9889884,29150,119631600,train,4.238467
1785879828.3587885,29175,119734200,train,4.272356
1785879831.7401416,29200,119836800,train,4.134985
1785879860.462293,29225,119939400,train,4.112370
1785879863.859572,29250,120042000,train,4.161295
1785879864.6898382,29250,120042000,eval,4.218406
1785879868.1237178,29275,120144600,train,4.215159
1785879871.4957447,29300,120247200,train,4.198761
1785879892.1513314,29325,120349800,train,4.179362
1785879895.4858909,29350,120452400,train,4.257435
1785879898.8399367,29375,120555000,train,4.106571
1785879902.1286545,29400,120657600,train,4.137147
1785879925.2985268,29425,120760200,train,4.242514
1785879928.580903,29450,120862800,train,4.159632
1785879931.9230802,29475,120965400,train,4.071878
1785879935.3331072,29500,121068000,train,4.251424
1785879936.1590898,29500,121068000,eval,4.211862
1785879955.961903,29525,121170600,train,4.152548
1785879959.385439,29550,121273200,train,4.157491
1785879962.8050609,29575,121375800,train,4.196931
1785879966.1401746,29600,121478400,train,4.081202
1785879996.151786,29625,121581000,train,4.184905
1785879999.541947,29650,121683600,train,4.186216
1785880002.9765344,29675,121786200,train,4.202027
1785880006.3273022,29700,121888800,train,4.166578
1785880035.6436162,29725,121991400,train,4.239432
